Age,Height,Weight,IQ,Ability to fight,Weapons?,Vehicles?,Food amount,Survival %
25,1.56,63.3,149,1,1,1,180.16,80.2
65,1.86,96.16,151,1,2,0,132.87,41.44
57,1.51,67.55,110,3,2,0,149.59,55.5
34,1.6,116.89,137,3,1,2,353.86,80.72
49,1.96,64.0,132,2,1,3,299.02,64.97
27,1.77,72.44,156,3,2,2,322.22,89.3
35,1.71,105.66,146,3,1,1,141.24,75.94
70,1.79,72.98,122,2,0,3,319.05,43.51
46,1.94,107.38,95,0,2,0,45.54,59.15
38,1.87,60.42,133,0,1,1,350.42,67.34
67,1.56,111.53,104,3,0,2,193.68,44.58
43,1.89,53.57,105,0,0,1,211.6,60.41
42,1.69,74.41,93,2,0,0,48.2,63.16
60,1.5,53.75,99,1,2,2,357.44,50.77
32,1.69,84.92,135,2,0,3,66.09,74.76
53,1.66,119.43,104,1,1,1,284.49,52.9
58,1.61,74.75,101,2,2,3,91.52,52.44
29,1.81,76.6,147,0,2,2,172.93,78.31
69,1.67,107.87,107,3,2,3,329.13,51.78
49,1.61,71.91,103,3,1,0,91.4,61.3
44,1.72,112.48,127,0,1,1,120.92,59.81
40,1.59,52.85,148,2,0,1,151.22,66.01
77,1.87,81.69,143,3,0,2,313.02,36.17
78,1.83,69.43,139,0,2,1,21.61,27.14
78,1.79,52.3,96,3,0,0,78.95,31.26
33,1.51,73.32,119,0,0,2,99.39,70.33
27,1.55,99.14,135,2,1,0,340.74,80.14
27,1.66,60.82,89,3,0,2,70.76,82.94
29,1.72,119.34,107,2,2,2,246.78,82.29
71,1.54,104.8,133,1,0,3,23.11,32.62
79,1.83,50.16,80,1,0,3,165.75,28.42
65,1.61,92.23,85,0,2,1,193.17,41.29
59,1.98,55.85,95,0,1,3,80.62,46.15
55,1.59,106.22,98,2,2,3,130.38,56.48
21,1.96,63.83,97,1,0,1,170.87,83.14
42,1.86,50.02,125,1,0,1,144.69,61.97
58,1.95,57.87,102,3,1,3,277.72,59.41
22,1.54,118.94,119,0,1,3,353.5,90.43
69,1.9,51.09,93,3,0,2,233.88,43.12
54,1.66,58.81,129,1,1,0,7.5,50.03
37,1.84,89.5,138,3,0,2,129.05,73.72
38,1.99,74.05,87,2,0,3,248.51,73.63
62,1.82,114.48,141,1,2,0,224.19,44.75
62,1.95,66.84,93,1,0,2,197.53,43.63
60,1.91,71.98,84,0,2,3,128.55,48.43
34,1.72,116.87,92,0,2,2,194.9,73.6
51,1.85,62.79,86,3,2,1,228.71,62.53
38,1.88,78.46,157,3,2,1,153.24,75.02
21,1.63,112.24,141,1,0,0,226.48,82.76
58,1.9,73.67,144,2,0,1,87.85,47.59
54,1.95,115.98,137,1,2,1,269.78,53.8
43,1.93,104.12,121,3,0,0,70.72,66.24
68,1.89,100.75,126,0,0,3,269.77,41.19
39,1.99,102.89,148,1,0,0,176.0,64.59
79,1.77,119.81,97,1,0,3,210.34,29.61
70,1.78,112.73,88,3,0,2,254.47,42.39
67,1.51,98.34,116,3,0,1,210.13,43.4
32,1.66,96.04,116,0,2,1,144.91,73.97
51,1.53,102.01,127,1,0,3,348.9,61.3
56,2.0,116.59,105,2,0,2,9.57,49.13
41,1.96,91.84,147,3,2,0,98.15,71.33
22,1.87,67.75,120,3,2,0,300.73,91.0
44,1.78,63.03,135,1,1,1,128.8,60.86
78,1.98,116.09,122,1,2,1,144.0,28.96
31,1.64,56.45,101,0,2,2,126.19,75.68
25,1.53,114.51,123,2,0,0,172.53,80.58
32,1.71,61.72,113,3,1,3,268.21,85.15
45,1.62,59.63,122,0,0,3,309.47,65.25
32,1.93,105.91,151,1,1,2,353.39,76.71
76,1.77,81.89,152,3,2,1,100.15,36.67
42,1.76,73.34,157,2,1,1,359.73,66.4
71,1.73,93.26,97,0,1,0,278.67,32.93
59,1.77,109.99,108,3,0,0,59.98,50.2
19,1.6,85.08,140,2,1,2,79.28,88.06
70,1.51,64.92,105,2,1,2,280.29,39.74
63,1.97,89.99,150,3,1,2,1.35,47.02
76,1.82,83.07,130,0,2,1,109.63,29.73
34,1.7,86.87,94,2,0,3,107.1,73.86
66,1.95,119.73,116,2,1,1,262.84,41.75
62,1.89,96.05,137,3,0,0,149.18,47.5
60,1.85,92.49,83,3,0,0,139.4,49.46
76,1.78,79.88,123,3,2,0,218.3,36.73
60,1.73,79.79,112,0,1,1,275.0,44.83
73,1.57,92.36,111,2,2,3,37.84,36.01
53,1.93,76.66,127,3,0,1,131.89,56.88
25,1.66,112.11,94,0,0,0,295.14,77.98
70,1.55,102.71,147,3,2,2,337.01,46.49
39,1.95,66.1,128,1,1,2,153.44,67.05
27,1.75,107.3,121,1,0,3,187.29,80.99
53,1.54,91.79,84,2,2,2,199.42,57.66
66,1.73,70.54,106,2,1,1,174.01,41.16
53,1.95,102.43,90,0,0,0,95.35,49.32
52,1.74,100.05,112,1,0,3,242.51,57.47
58,1.67,82.24,112,0,0,3,267.36,51.13
30,1.79,95.81,98,1,1,0,174.62,74.58
31,1.76,79.32,159,3,0,0,144.6,78.48
54,1.79,92.58,151,0,0,0,77.52,48.26
41,1.86,84.95,116,1,2,2,92.7,66.24
39,1.99,72.34,134,1,0,1,362.15,66.41
45,1.99,54.19,135,1,2,0,362.46,62.21
33,1.64,116.05,81,1,0,2,307.72,74.1
51,1.63,96.5,146,0,1,2,193.89,54.59
70,1.93,71.71,156,2,1,2,72.57,36.97
47,1.71,101.84,159,2,2,2,13.68,61.18
68,1.59,52.34,119,0,0,1,349.31,36.33
26,1.93,61.55,117,0,2,1,51.93,79.35
22,1.66,69.06,113,3,1,2,249.04,91.32
31,1.93,55.91,134,3,2,1,336.71,83.25
34,1.61,104.6,117,0,1,3,264.61,76.06
47,1.83,113.13,157,3,1,3,85.18,65.27
39,1.68,54.44,100,1,2,2,266.91,70.56
53,1.78,52.53,153,2,2,1,201.26,56.34
46,1.73,63.83,145,0,2,1,39.31,59.26
20,1.58,101.45,122,3,2,3,62.03,93.65
46,1.86,118.83,157,3,2,2,132.66,67.77
26,1.77,96.76,159,0,1,0,19.42,77.07
46,1.8,53.07,109,1,1,0,25.1,58.08
43,1.78,92.61,122,1,0,2,194.74,62.6
68,1.78,78.22,139,1,2,3,181.16,42.83
33,1.61,93.09,128,0,2,0,359.75,73.2
39,1.91,86.7,108,2,1,2,327.9,71.37
54,1.59,97.05,120,2,1,2,280.3,55.74
57,1.77,105.15,136,0,0,3,92.25,47.46
18,1.86,52.57,102,0,0,3,238.47,90.36
48,1.85,59.04,107,2,2,2,74.68,61.0
59,1.87,68.26,132,0,0,3,116.25,46.1
75,1.62,68.24,90,3,2,3,225.66,43.02
59,1.98,116.91,145,3,2,0,248.26,53.83
39,1.85,73.43,96,0,0,3,123.89,66.3
32,1.68,80.41,100,1,2,0,327.38,75.09
50,1.95,65.68,145,0,1,0,328.76,54.1
79,1.99,84.33,96,2,0,0,81.24,26.27
64,1.87,87.49,88,1,2,1,330.99,44.21
59,1.89,56.04,84,2,1,2,26.6,47.36
38,1.94,78.45,98,2,0,2,55.98,67.75
40,1.75,114.98,116,0,2,2,244.09,68.25
34,1.68,97.14,148,1,1,0,94.05,70.31
40,1.93,93.02,81,3,2,0,31.37,72.1
29,1.52,60.37,140,3,0,3,56.63,81.51
27,1.74,113.32,107,3,0,0,119.59,82.4
58,1.58,56.2,89,0,1,3,80.6,47.15
53,1.94,69.52,80,0,2,0,253.03,52.84
56,1.93,108.46,147,3,0,2,155.14,55.07
31,2.0,99.98,99,0,0,3,175.59,75.68
51,1.71,67.42,111,3,1,2,305.67,63.08
71,1.88,113.27,122,3,2,2,319.94,45.27
35,1.81,68.1,106,2,2,0,16.03,73.05
42,1.88,56.54,102,3,1,2,271.05,71.61
59,2.0,114.61,153,3,0,0,217.75,50.73
56,1.66,83.88,145,3,0,3,155.76,57.15
32,1.56,58.69,91,3,0,1,105.72,77.71
40,1.71,65.99,118,1,1,2,85.5,65.14
63,1.96,70.54,99,3,2,0,333.43,50.11
18,1.86,74.58,110,3,1,1,204.74,93.37
34,1.54,117.26,90,0,0,0,297.91,68.99
24,1.89,79.58,157,0,2,2,234.77,84.13
58,1.87,65.19,158,3,2,3,65.92,55.76
24,1.55,85.42,82,1,1,1,152.7,81.02
43,1.9,70.48,111,3,0,0,228.06,66.76
59,1.67,56.84,86,3,0,1,291.54,51.94
78,1.64,108.46,100,2,2,0,62.56,30.21
48,1.68,73.79,101,0,0,3,86.0,56.29
46,1.58,109.23,112,3,2,2,339.43,70.53
30,1.59,57.15,149,3,1,2,130.49,81.74
65,1.64,87.05,94,1,0,3,79.06,40.11
59,1.57,119.89,149,1,2,0,131.42,47.44
35,1.82,56.94,104,1,2,2,16.97,71.23
31,1.59,91.86,115,3,1,3,13.0,79.35
58,1.97,89.28,126,0,0,0,360.82,45.2
55,1.7,117.46,111,1,2,1,315.16,53.1
18,1.73,115.82,99,1,0,3,215.25,90.74
26,1.62,110.36,146,3,2,1,16.88,86.11
42,1.58,103.8,127,3,0,0,358.64,68.2
73,1.88,117.7,104,1,0,1,103.98,30.69
77,1.66,94.09,106,1,1,1,17.82,27.12
51,1.8,51.88,136,3,1,3,336.88,67.98
52,1.55,71.0,116,2,1,2,21.51,54.29
71,1.96,70.28,98,3,1,2,143.67,40.92
57,1.94,72.39,85,3,1,2,350.22,57.67
32,1.77,65.24,136,0,0,2,154.0,72.05
65,1.61,105.65,82,1,1,1,104.54,39.7
22,1.51,93.82,107,2,0,0,257.2,83.86
70,1.94,66.64,111,0,1,2,110.88,34.48
51,1.57,99.93,119,1,0,2,170.92,54.28
37,1.78,89.07,93,2,0,3,187.28,72.99
76,1.92,85.96,111,1,1,1,362.52,30.42
38,1.78,51.49,108,3,2,0,302.53,75.01
24,1.73,90.77,111,3,1,2,330.33,90.4
41,1.88,53.04,151,1,1,1,237.77,64.59
71,1.65,83.26,121,3,0,1,136.71,38.91
57,1.85,90.08,80,0,2,3,316.63,56.44
64,1.67,116.21,118,0,1,2,133.41,40.78
43,1.7,94.12,125,3,2,2,83.69,70.12
49,1.96,92.65,121,2,0,1,345.6,58.3
66,1.96,87.77,149,0,0,2,205.66,38.74
37,1.65,79.52,117,2,0,0,208.94,68.7
26,1.93,111.57,89,1,1,3,313.24,86.35
31,1.65,59.26,97,0,2,1,3.04,74.02
32,1.84,86.71,122,0,2,3,106.04,75.83
71,1.89,104.73,129,2,1,0,72.73,35.24
62,1.65,105.31,129,3,2,0,78.94,50.26
71,1.86,61.53,159,1,1,3,189.57,38.06
22,1.92,61.87,88,0,0,1,311.41,82.08
74,1.52,73.54,87,3,0,1,255.27,36.7
51,1.71,57.03,158,3,2,2,111.74,62.49
46,1.87,82.55,100,2,0,1,316.77,61.11
28,1.53,110.45,149,3,1,2,7.87,82.11
28,1.56,57.23,89,3,1,2,233.7,85.12
21,1.58,63.56,87,1,1,1,0.79,83.01
56,1.72,61.32,138,1,0,3,167.72,51.47
58,1.7,115.0,143,3,0,0,329.09,52.1
62,1.64,76.72,149,2,2,0,101.27,46.34
35,1.72,100.16,116,1,2,3,237.38,77.33
74,1.68,100.52,98,1,2,3,50.16,33.34
40,1.91,69.73,104,2,2,2,364.29,72.86
66,1.64,89.46,81,3,1,2,135.89,45.81
42,1.53,74.2,92,0,2,2,125.31,64.67
37,2.0,92.03,152,1,0,2,36.38,66.49
52,1.56,97.5,86,0,0,1,168.56,51.12
45,1.64,81.55,106,1,1,1,180.27,60.2
20,1.89,52.48,121,2,0,1,201.35,86.34
77,1.73,59.33,130,0,0,0,192.14,25.64
46,1.87,89.73,87,1,1,1,319.88,60.13
28,1.66,80.74,146,0,1,0,177.46,75.59
39,1.58,50.65,120,1,0,3,347.84,73.28
53,1.76,118.66,131,2,2,1,270.29,56.8
53,1.9,60.2,99,1,0,0,363.55,51.21
38,1.56,80.91,128,0,1,0,234.42,65.78
39,1.72,82.96,104,2,0,1,110.34,66.74
59,1.98,88.15,120,3,1,1,220.62,52.47
34,1.78,84.89,134,0,0,1,54.06,68.36
72,1.98,56.84,101,0,1,3,144.07,34.84
73,1.65,103.61,155,3,2,0,141.47,39.47
38,1.55,84.8,147,0,0,2,292.52,67.9
34,1.82,81.95,138,3,0,3,215.18,80.74
45,1.54,110.27,102,0,2,2,250.27,63.34
39,1.97,109.48,125,0,2,0,208.81,66.7
46,1.99,105.38,80,0,1,2,262.22,60.5
35,1.62,90.95,102,1,0,2,161.22,70.15
23,1.63,116.57,114,0,0,2,364.73,83.86
59,1.85,112.91,110,3,1,2,180.47,53.41
65,1.91,96.97,102,3,2,3,100.88,49.69
26,1.92,50.11,132,1,1,3,263.73,85.03
64,1.5,58.97,147,1,0,3,45.63,40.22
57,1.93,54.12,90,0,1,2,119.57,47.59
19,1.9,71.42,150,0,0,3,231.61,89.18
67,1.55,96.79,140,1,0,0,362.45,37.21
24,1.95,72.74,143,0,0,0,129.9,78.43
64,1.85,98.13,120,0,1,2,316.45,43.22
35,1.56,77.53,133,1,0,3,162.41,72.33
43,1.55,52.27,92,1,2,0,5.13,63.02
40,1.71,74.03,88,1,1,2,70.99,64.95
48,1.72,87.0,84,2,0,3,67.58,58.8
63,1.52,50.84,95,2,2,0,18.26,45.06
65,1.8,77.82,124,1,2,1,266.4,42.78
64,1.58,60.8,138,2,2,3,92.38,46.46
79,1.75,107.53,156,1,1,3,26.23,25.7
25,1.56,116.31,130,3,2,0,177.1,87.59
67,1.82,90.49,86,0,2,0,318.61,39.06
36,1.56,71.88,84,1,0,0,174.27,67.58
75,1.87,53.58,143,1,2,1,109.77,31.73
78,1.69,75.74,142,0,1,2,153.66,27.05
74,1.55,54.58,87,3,1,2,232.73,39.1
77,1.52,51.14,129,1,0,0,150.18,26.5
57,2.0,83.11,154,2,1,3,89.48,51.39
47,1.61,53.84,115,3,0,1,346.81,64.31
41,1.81,100.5,114,0,0,1,276.35,62.84
30,1.59,107.28,116,2,0,1,257.54,76.72
44,1.98,87.01,103,1,2,3,101.86,64.72
78,1.91,51.25,137,0,0,3,195.09,29.2
42,1.52,105.7,159,3,1,2,273.3,71.64
36,1.58,95.82,159,2,2,0,19.89,72.07
55,1.82,90.0,156,3,1,0,168.62,55.56
67,1.54,51.06,149,2,0,1,122.52,38.82
55,1.54,64.44,111,3,1,1,136.38,55.91
34,1.87,119.31,86,2,2,2,292.14,77.9
19,1.64,62.06,118,3,1,1,291.93,92.95
20,1.67,112.39,126,1,1,1,264.51,85.76
65,1.59,100.7,139,1,1,3,73.21,40.95
21,1.95,69.92,136,1,0,1,225.09,83.5
38,1.65,60.63,115,2,2,3,113.44,73.03
49,1.56,62.43,100,2,1,1,308.66,59.06
78,1.87,56.38,122,2,0,1,360.66,29.41
29,1.97,98.31,134,1,1,3,360.7,84.62
43,1.91,81.02,111,2,0,1,137.83,62.92
63,1.71,109.96,113,0,0,3,292.34,46.8
30,1.71,58.75,101,3,0,2,363.11,83.84
43,1.58,103.86,83,0,0,0,225.91,59.75
21,1.78,117.8,142,1,2,2,295.02,88.93
78,1.72,91.53,86,1,0,1,102.54,25.68
19,1.94,60.68,146,0,1,2,89.04,85.19
19,1.98,57.91,123,0,0,0,2.23,83.01
20,1.95,57.46,84,1,0,0,320.27,84.07
74,1.75,117.06,141,0,1,0,21.63,29.07
38,1.53,106.07,124,2,2,2,172.72,72.3
58,1.95,73.4,155,2,0,1,176.03,48.17
49,1.65,74.18,134,0,0,1,217.74,54.45
25,1.72,78.72,130,0,1,3,67.31,79.8
77,1.65,98.8,121,3,1,0,224.18,33.75
35,1.95,92.71,122,2,2,3,6.64,73.18
49,1.59,69.96,134,2,2,1,165.24,60.1
56,1.56,82.82,96,1,1,1,338.59,50.26
43,1.6,65.83,151,3,1,0,132.22,67.44
42,1.95,76.28,139,2,0,3,156.06,67.16
28,1.83,65.25,97,3,1,2,104.12,83.39
38,1.76,93.21,139,3,1,1,162.81,73.09
59,1.95,61.87,92,0,0,1,243.09,44.62
21,1.98,85.59,119,2,2,0,132.92,87.44
30,1.54,103.19,135,3,2,1,55.91,82.37
60,1.75,78.92,84,2,2,1,220.79,49.47
58,1.55,56.98,139,1,0,3,352.48,54.4
71,1.85,100.16,86,0,1,2,222.57,34.97
22,1.62,116.97,149,2,1,2,143.29,85.91
37,1.68,57.12,152,3,0,0,289.66,72.97
58,1.55,81.29,135,3,1,2,41.44,52.55
19,1.81,55.34,129,0,0,0,275.05,83.92
74,1.8,106.16,118,1,1,3,263.65,37.03
20,1.7,110.63,126,1,2,2,147.94,87.97
23,1.61,50.7,106,1,1,2,131.44,82.75
30,1.6,72.26,136,1,1,1,103.95,74.69
50,1.88,76.05,153,0,2,1,66.08,55.44
60,1.96,108.64,153,2,0,3,28.34,45.76
25,1.76,114.1,130,3,1,0,316.51,86.06
20,1.59,99.45,101,1,2,0,37.41,86.12
79,1.75,106.36,142,0,1,2,286.27,27.82
78,1.53,60.58,127,1,0,0,13.81,25.05
65,1.56,109.64,116,3,0,1,59.86,44.4
79,1.95,115.59,114,0,1,3,119.72,27.19
18,1.79,109.56,128,0,1,2,12.13,85.16
73,1.56,59.84,81,0,0,3,314.11,37.38
69,1.99,113.18,143,0,2,1,251.74,37.68
51,1.65,61.51,80,3,2,0,262.71,61.88
59,1.9,91.72,139,3,1,3,337.43,60.0
31,1.88,105.78,128,1,1,0,13.74,73.05
18,1.98,89.39,157,3,2,2,326.62,98.36
68,1.87,90.89,90,1,1,1,308.14,38.05
45,1.78,71.17,96,0,0,0,147.9,57.49
60,1.68,56.6,130,0,2,0,305.57,46.02
60,1.86,80.32,153,3,1,1,3.16,50.02
72,1.86,58.0,98,3,0,3,10.81,37.29
33,1.8,81.45,112,2,1,1,296.37,74.98
70,1.66,72.1,82,1,1,2,318.96,38.25
45,1.87,89.83,141,1,0,0,43.27,58.14
46,1.84,83.59,101,1,0,1,230.9,58.54
39,1.62,108.36,150,0,2,0,136.44,66.46
75,1.81,55.23,90,0,0,2,68.72,27.92
76,1.81,115.23,119,2,1,1,198.56,31.32
55,1.81,111.85,95,1,2,3,181.46,55.84
62,1.75,62.77,95,0,2,1,119.39,43.8
43,1.58,61.08,154,0,1,1,362.59,62.42
18,1.77,84.36,125,3,0,3,336.05,99.96
19,1.84,71.54,151,2,2,3,269.28,96.18
36,1.89,55.69,147,3,2,2,91.03,77.21
52,1.62,73.64,82,3,1,0,78.32,58.26
61,1.59,80.85,118,1,1,1,8.57,43.06
72,1.92,97.21,145,0,0,2,141.73,31.89
42,1.93,50.22,103,1,2,1,326.35,66.18
24,1.87,50.79,151,3,2,2,232.88,91.11
36,1.64,60.42,87,2,2,1,191.55,73.28
35,1.67,82.07,103,0,0,1,309.54,69.06
22,1.74,83.77,99,1,1,1,261.74,83.75
35,1.6,84.29,105,2,0,0,329.16,71.1
37,2.0,79.22,91,2,1,3,284.01,76.57
33,1.98,65.1,114,2,2,3,30.86,75.82
52,1.85,75.49,138,2,0,1,264.03,54.76
52,1.62,68.16,147,0,0,2,236.59,53.16
77,1.53,87.43,156,2,1,0,275.58,29.92
76,1.77,116.51,155,0,0,2,51.2,26.68
76,1.95,103.44,106,1,0,2,244.4,30.26
23,1.88,55.62,150,0,0,3,17.6,79.47
51,1.73,75.21,124,3,0,3,176.24,62.7
64,1.83,114.38,89,3,2,3,56.78,49.51
68,1.88,60.7,133,0,2,3,94.71,39.53
56,1.55,54.21,84,3,0,3,275.09,60.34
32,1.63,114.44,98,3,1,0,193.34,78.64
24,1.73,50.1,113,1,1,3,296.34,87.9
49,1.78,81.34,133,1,1,2,329.28,59.39
61,1.54,99.38,105,0,1,3,49.4,43.32
70,1.6,110.6,98,2,2,3,319.18,46.51
64,1.71,91.98,126,3,0,0,333.63,46.11
76,1.6,102.11,111,0,2,0,172.06,29.57
51,1.57,87.35,108,1,0,1,78.02,52.52
28,1.66,105.12,143,2,0,3,295.98,84.89
75,1.84,59.78,103,2,0,3,183.85,34.9
68,1.58,115.07,118,3,2,0,165.46,44.55
31,1.57,67.52,87,2,1,0,293.77,75.98
29,1.88,66.35,156,1,0,1,64.69,74.43
72,1.82,73.2,122,0,0,0,330.94,31.1
57,1.97,60.1,133,0,2,2,298.01,51.97
36,1.78,59.06,114,2,0,3,359.7,78.59
77,1.94,79.25,151,2,1,2,48.03,29.64
25,1.77,89.39,145,2,0,2,131.61,81.76
29,1.81,55.49,98,2,0,3,264.66,83.06
37,1.66,60.68,96,1,0,1,143.37,66.96
67,1.74,81.1,140,1,0,0,331.75,37.11
79,1.53,97.23,139,2,1,2,336.12,31.48
50,1.78,77.22,109,1,0,3,101.23,55.7
24,1.87,99.43,148,0,2,0,23.41,81.08
59,1.85,61.04,130,2,0,1,336.86,48.25
38,1.72,118.07,129,1,2,0,239.23,68.8
79,1.56,69.99,143,2,0,0,317.71,27.06
32,1.52,115.2,88,2,1,1,195.53,75.3
39,1.97,57.23,98,0,0,3,228.48,69.09
50,1.56,95.71,112,2,2,2,121.96,59.63
72,1.54,116.02,109,1,1,0,286.83,32.96
30,1.85,51.2,127,3,0,1,236.49,80.58
55,1.69,92.15,103,2,2,3,28.81,53.77
47,1.77,75.57,123,2,0,0,278.82,58.93
40,1.85,113.01,113,1,2,1,152.1,67.01
59,1.95,68.32,154,3,2,0,110.88,53.37
35,1.84,114.9,118,1,0,2,71.98,68.96
18,1.94,87.4,135,2,0,1,143.9,87.96
54,1.8,96.2,139,0,1,2,316.12,53.22
21,1.85,107.22,152,1,2,2,200.44,87.67
54,1.88,100.44,150,1,2,1,226.6,53.51
44,1.63,81.43,80,3,0,2,113.38,66.51
75,1.8,103.93,129,2,1,2,55.84,31.74
47,1.88,94.02,127,3,0,0,222.25,62.74
55,1.59,111.03,102,2,1,2,187.51,53.5
73,1.88,72.55,121,3,1,2,20.26,37.27
72,1.54,110.21,99,0,2,1,130.67,33.87
59,1.84,109.19,152,1,0,2,212.62,46.84
68,1.58,106.76,83,3,1,1,197.93,43.32
66,1.76,91.3,137,3,2,3,90.18,48.41
51,1.97,91.28,144,1,1,3,209.55,58.59
78,1.88,60.3,106,1,0,3,313.55,33.36
60,1.59,54.94,151,3,0,3,350.55,58.35
67,1.51,114.32,147,0,2,3,102.56,40.74
37,1.53,84.55,80,1,1,0,363.82,68.21
25,1.72,111.22,144,3,0,1,133.86,84.89
53,1.79,90.45,139,1,2,1,343.83,55.29
48,1.52,54.85,121,0,1,1,182.24,56.22
79,1.55,62.95,120,1,2,0,322.22,28.07
60,1.52,84.35,96,1,0,2,143.78,44.92
50,1.56,109.05,102,0,0,1,194.04,53.29
70,1.99,96.13,128,2,0,0,21.05,35.07
40,1.76,58.61,114,3,1,3,293.09,77.82
39,1.56,66.81,136,0,1,3,336.1,72.96
22,1.95,55.26,127,0,2,2,287.76,86.84
76,1.71,101.27,134,1,2,2,42.9,30.57
52,1.84,103.47,142,3,0,2,212.33,59.83
67,1.83,111.74,113,3,2,2,313.18,49.18
54,1.79,112.01,134,1,1,3,313.43,58.36
33,1.89,72.79,92,3,0,2,165.61,78.21
29,1.92,111.63,148,2,0,1,257.6,77.72
31,1.92,72.03,108,3,0,3,1.33,78.04
55,1.76,108.9,114,0,1,3,136.64,51.64
62,1.71,58.66,90,2,2,3,234.41,52.25
70,1.7,68.79,120,0,1,2,59.52,33.79
53,1.52,60.7,136,3,1,2,8.01,57.11
39,1.63,63.28,100,2,0,2,25.65,66.34
79,1.86,58.74,100,2,1,1,68.22,27.46
73,1.74,119.63,129,0,0,3,283.73,36.57
51,1.69,54.26,134,3,0,3,334.39,66.92
68,1.83,90.54,131,3,1,2,359.47,46.79
52,1.66,94.41,152,1,2,3,101.39,56.7
61,1.77,81.5,130,1,2,2,284.4,48.79
52,1.54,95.39,114,0,1,0,67.6,51.23
43,1.64,62.79,109,1,1,1,166.46,62.11
40,1.72,101.68,100,1,1,3,309.47,72.25
46,1.63,105.62,151,3,2,2,183.17,68.44
54,1.97,109.88,156,0,2,2,80.34,52.07
22,1.51,60.41,143,2,1,2,197.52,86.63
38,1.65,64.36,112,0,0,2,80.45,65.07
37,1.53,76.52,140,0,0,2,266.39,68.55
62,1.94,63.66,113,3,0,3,25.46,47.68
54,1.87,94.27,132,0,1,2,219.11,51.92
61,1.79,93.98,127,1,1,0,213.98,43.71
72,1.8,65.64,81,2,1,2,256.82,37.42
37,1.82,110.76,129,1,1,0,116.96,67.39
63,1.91,97.59,89,3,1,2,363.67,51.85
79,1.78,101.92,99,1,0,3,309.69,32.26
57,1.57,114.25,84,0,1,1,345.37,48.3
52,1.9,102.23,145,3,2,1,186.66,61.24
24,1.99,93.4,137,0,2,1,239.52,82.6
19,1.71,84.87,131,0,1,3,186.56,88.98
43,1.84,72.06,94,3,2,1,291.15,70.94
57,1.7,75.67,115,1,0,0,23.17,46.08
34,1.61,106.05,115,2,0,2,189.01,73.52
69,1.55,114.14,120,1,2,0,113.03,37.38
75,1.83,112.97,144,3,2,0,84.7,37.28
38,1.93,54.42,89,1,0,3,124.55,68.32
46,1.62,50.42,121,1,0,0,242.34,57.81
54,1.87,117.07,123,1,1,1,316.84,52.11
45,1.97,102.55,89,3,0,1,259.52,65.73
41,1.53,117.91,84,2,2,3,172.92,71.61
54,1.85,112.48,135,1,1,2,152.05,52.03
39,1.68,92.21,134,1,2,3,351.81,76.38
61,1.94,62.55,115,3,2,1,342.18,53.28
77,1.66,64.29,104,0,0,2,20.52,25.27
59,1.74,63.27,126,3,2,1,121.38,53.81
36,1.65,52.2,105,2,0,3,236.38,75.3
43,1.67,50.73,113,3,1,1,304.61,69.03
28,1.59,104.1,147,1,0,1,352.82,77.35
31,1.85,93.58,148,0,2,3,277.21,81.39
25,1.9,118.52,111,1,0,2,307.26,82.1
56,1.61,58.98,150,1,2,3,309.44,58.25
38,1.94,70.12,95,1,2,0,103.71,68.35
72,1.79,115.82,96,3,1,0,151.16,38.5
22,1.93,117.25,140,1,0,0,234.37,81.78
71,1.78,110.06,89,3,1,0,328.47,40.1
58,1.99,91.71,136,2,0,3,218.65,52.83
32,1.96,50.89,134,2,0,2,258.66,76.45
20,1.52,61.98,147,1,2,0,140.7,86.47
31,1.64,88.05,101,2,1,3,133.07,78.55
25,1.68,92.98,131,1,0,3,163.0,82.35
67,1.62,86.66,106,2,1,1,205.37,40.37
72,1.85,114.36,153,0,1,2,85.7,32.14
36,1.7,101.53,115,1,2,0,58.09,70.19
62,1.58,52.53,105,3,1,1,104.08,48.69
56,1.92,94.51,145,1,1,3,131.98,51.52
49,1.56,62.21,116,2,1,0,337.57,58.13
28,1.76,93.77,83,1,1,3,188.46,81.03
58,1.99,112.04,129,1,1,0,31.89,46.11
46,1.78,119.96,157,3,1,1,271.48,65.81
55,1.75,57.45,157,2,0,0,70.69,50.24
76,1.67,84.09,116,1,2,2,109.72,31.46
53,1.51,84.18,130,1,2,1,82.47,53.55
31,1.59,98.63,141,0,0,3,155.6,75.15
24,1.52,98.04,110,2,1,2,173.47,84.31
59,1.53,61.27,107,3,2,3,18.07,53.48
47,1.66,115.08,156,2,1,2,171.58,61.29
55,1.7,95.1,123,3,1,2,193.82,57.58
54,1.82,113.15,117,3,2,1,6.11,58.04
43,1.64,71.25,132,0,0,0,351.17,60.17
33,1.74,57.85,97,1,0,1,211.33,71.41
53,1.94,76.06,103,2,1,0,188.15,53.63
73,1.7,106.99,116,0,0,0,323.48,30.08
27,1.84,100.35,110,2,0,1,101.94,78.68
54,1.75,101.38,107,3,0,3,177.69,59.74
35,1.55,97.23,124,2,0,0,323.04,71.08
27,1.98,84.03,89,1,1,0,109.38,77.36
61,1.88,67.54,89,0,1,0,139.04,42.46
44,1.71,65.53,134,1,2,2,313.93,66.19
26,1.97,53.26,85,1,0,2,138.75,78.85
54,1.75,86.86,98,1,0,3,253.09,55.75
